frame, face_id, timestamp, confidence, success, gaze_angle_x, gaze_angle_y, face_x, face_y, face_z, up/down, turn, tilt,fvangleX,fvangleY,var_fvangleX,var_fvangleY,var_fvangle
4641,0,154.821,0.98,1,-39.73,39.169,510.5,-106.3,1342.4,23.803,39.378,13.128,-8.617647059,0,10.69876925,59.99163457,49.29286532
4642,0,154.855,0.98,1,-39.767,36.085,508,-106.6,1336,23.317,39.085,13.356,0,0.121212121,4.566483012,56.51494612,51.94846311
4643,0,154.888,0.98,1,-43.926,32.362,507.4,-106.8,1334.5,23.321,39.451,13.099,0,9.545454545,4.748276728,56.68240322,51.9341265
4644,0,154.921,0.98,1,-46.881,30.8,507.9,-107.4,1336.2,23.636,40.315,12.562,0,23,4.647564916,57.42377415,52.77620924
4645,0,154.955,0.98,1,-46.21,28.042,508,-107.4,1335.4,24.418,41.016,11.849,0,14.93939394,4.647564916,20.64017344,15.99260852
4646,0,154.988,0.98,1,-46.596,26.89,506.8,-107.2,1332,24.911,41.291,11.526,0,3.441176471,6.745950152,3.826205998,0
4647,0,155.022,0.98,1,-46.597,26.588,506.5,-106.9,1330.6,25.028,41.368,11.486,0,3.090909091,9.185898657,3.928882416,0
4648,0,155.055,0.98,1,-46.812,26.218,505.8,-106.8,1328.6,25.13,41.53,11.442,0,5.03030303,8.545626558,4.466521176,0
4649,0,155.088,0.98,1,-47.24,26.221,505.7,-106.5,1328.1,25.296,41.964,11.154,0,0,8.545626558,3.392712381,0
4650,0,155.122,0.98,1,-47.93,25.445,506,-106.6,1328.3,24.866,42.12,11.264,-6.757575758,0,22.35234016,3.774061223,0
4651,0,155.155,0.98,1,-47.816,24.347,505.8,-106.6,1327.2,24.526,41.897,11.561,0,3.666666667,21.74197132,3.774061223,0
4652,0,155.188,0.98,1,-47.828,24.315,505.2,-106.5,1325.3,24.647,42.227,11.412,-2.294117647,0,68.50413845,3.35210428,0
4653,0,155.222,0.98,1,-47.945,24.275,505.5,-106.5,1326,24.55,42.149,11.482,-0.939393939,1.363636364,394.1137136,3.35210428,0
4654,0,155.255,0.98,1,-47.678,23.858,505.8,-106.7,1327,24.595,42.118,11.543,0,0,799.9897161,3.54723743,0
4655,0,155.288,0.98,1,-47.596,23.822,506.3,-106.5,1327.8,24.464,42.14,11.579,-5.823529412,3.676470588,817.3918251,23.02748434,0
4656,0,155.322,0.98,1,-47.859,24.377,505.8,-106.3,1326.1,24.589,41.942,11.58,-7,0,1011.696476,23.6630572,0
4657,0,155.355,0.98,1,-47.687,23.743,506.4,-106.5,1327,24.478,41.711,11.694,-2.382352941,4.323529412,1151.696516,55.53080779,0
4658,0,155.389,0.98,1,-47.697,23.919,505.9,-106.2,1325.7,24.625,41.63,11.553,0,0,1090.395307,57.49592899,0
4659,0,155.422,0.98,1,-47.538,23.704,506.2,-106.2,1325.8,24.329,41.767,11.584,-14.87878788,3.878787879,951.2006893,57.49592899,0
4660,0,155.455,0.98,1,-47.209,23.588,507,-106.1,1326.9,24.457,41.276,11.669,-5.5,0,780.8633239,111.8565963,0
4661,0,155.489,0.98,1,-47.336,23.22,508.2,-106,1328.6,23.845,41.089,11.951,-26.36363636,0.696969697,539.3539217,324.7666157,0
4662,0,155.522,0.98,1,-47.096,26.147,510.3,-106.4,1332.7,23.868,40.219,12.299,-64.24242424,0,275.5707423,309.7611232,34.19038097
4663,0,155.555,0.98,1,-40.664,34.952,517.8,-106.7,1348.5,22.67,38.099,13.564,-79.05882353,0,252.0464032,309.7611232,57.71472002
4664,0,155.589,0.93,1,-37.983,38.759,520.9,-106.3,1350.9,21.71,35.411,14.936,-49.15151515,15.42424242,357.6221564,309.7611232,0
4665,0,155.622,0.93,1,-37.754,34.255,526.7,-106.5,1359.5,22.219,33.789,15.489,-76.79411765,0,230.6375122,326.0242441,95.38673188
4666,0,155.656,0.93,1,-36.944,30.36,533.1,-106.3,1367,21.846,31.178,16.555,-82.33333333,20.75757576,399.5516792,319.9392407,0
4667,0,155.689,0.98,1,-35.48,29.948,539.5,-105.1,1371.3,22.531,28.461,16.59,-78.03030303,0.090909091,620.4414477,328.0201892,0
4668,0,155.722,0.98,1,-32.949,31.034,545.5,-103,1374,22.534,25.886,15.93,-90.47058824,0,977.7263934,303.2410034,0
4669,0,155.756,0.98,1,-29.897,29.675,551.5,-100.1,1376,22.133,22.81,16.149,-82.63636364,27.42424242,1191.347248,303.2410034,0
4670,0,155.789,0.98,1,-29.041,30.164,558.7,-97.2,1380.6,23.038,20.083,16.171,-111.5151515,53.84848485,1342.40807,299.709671,0
4671,0,155.822,0.93,1,-26.494,34.722,564.2,-93.3,1379.5,24.815,16.403,17.021,-66.29411765,14.73529412,1340.845579,104.9411198,0
4672,0,155.856,0.93,1,-24.016,34.976,571.4,-90.6,1381.5,25.316,14.149,17.992,-79.12121212,0,1539.618499,102.364011,0
4673,0,155.889,0.93,1,-19.585,34.029,574.8,-88.4,1374,24.811,11.538,19.203,-112.0909091,0,1472.298405,100.0035715,0
4674,0,155.922,0.98,1,-13.611,37.146,574.9,-86.4,1359.7,24.701,7.839,20.197,-98.05882353,0,819.085606,94.64022922,0
4675,0,155.956,0.98,1,-9.447,37.155,578,-85.8,1353.9,24.507,4.505,20.366,-46.09090909,23.36363636,215.0584315,89.26550875,0
4676,0,155.989,0.98,1,-6.584,36.175,584.3,-86.7,1357.7,25.278,2.984,20.117,-37.85294118,24.97058824,134.8802936,61.15994986,0
4677,0,156.023,0.98,1,-5.395,36.308,588.9,-87.5,1360,26.127,1.697,20.175,-20.63636364,13.48484848,83.49468232,15.96454302,0
4678,0,156.056,0.98,1,-4.721,36.396,592.2,-87.8,1361,26.572,1.016,20.354,-23.18181818,0,74.14322182,12.61745519,0
4679,0,156.089,0.98,1,-3.792,36.206,596.3,-88.3,1364,26.413,0.251,20.584,-23.85294118,3,56.71714285,15.6369706,0
4680,0,156.123,0.98,1,-3.198,36.374,598.1,-87.9,1361.9,26.515,-0.56,20.802,-1.333333333,0,21.85679906,15.38735622,0
4681,0,156.156,0.98,1,-2.867,36.179,601.6,-87.6,1364.6,26.393,-0.604,20.785,-1.363636364,1.636363636,23.17492146,12.63490669,0
4682,0,156.189,0.98,1,-2.985,36.236,605.2,-87.5,1367.6,26.447,-0.649,20.733,-11.88235294,1.823529412,21.58736676,11.85701608,0
4683,0,156.223,0.98,1,-2.879,36.429,608.2,-87.3,1370.4,26.509,-1.053,20.886,-11.6969697,5.606060606,18.74832912,13.93560124,0
4684,0,156.256,0.98,1,-2.14,36.615,611.7,-87,1374,26.694,-1.439,20.738,-10.3030303,4.515151515,13.47587966,17.67799014,4.202110485
4685,0,156.289,0.98,1,-1.73,36.381,614.4,-87,1377.6,26.843,-1.779,20.794,-5,2.058823529,9.466141757,18.32344769,8.857305933
4686,0,156.323,0.98,1,-1.129,36.783,618.5,-86.6,1382.9,26.913,-1.949,20.863,0,6.03030303,10.50763512,20.69243165,10.18479653
4687,0,156.356,0.98,1,-1.358,37.449,622.2,-86.5,1388.2,27.112,-1.856,20.957,-5.058823529,11.79411765,10.50763512,20.83468964,10.32705452
4688,0,156.39,0.98,1,-1.754,37.362,625,-86,1392.6,27.513,-2.028,21.212,0,10.87878788,10.96291922,19.02803591,8.065116687
4689,0,156.423,0.98,1,-2.088,37.56,628.2,-85.2,1397.3,27.872,-1.83,21.304,-5.181818182,6.03030303,10.07984511,14.98481266,4.904967548
4690,0,156.456,0.98,1,-1.774,37.375,630.1,-84.8,1399.1,28.071,-2.001,21.551,0,3.647058824,10.20413075,14.71786511,4.513734361
4691,0,156.49,0.98,1,-2.105,37.54,632.7,-84.4,1402.6,28.195,-1.696,21.557,-4.515151515,8.939393939,10.20413075,14.96395666,4.759825908
4692,0,156.523,0.98,1,-1.924,37.748,633.3,-83.6,1402.1,28.49,-1.845,21.738,-9.545454545,0,10.16040112,12.70901338,2.548612263
4693,0,156.556,0.98,1,-2.571,37.447,634.3,-83,1402.4,28.488,-2.16,22.12,-5.117647059,12.11764706,5.735316042,12.70901338,6.973697338
4694,0,156.59,0.98,1,-2.474,37.633,635.3,-82.4,1402.7,28.9,-2.334,22.268,-2.454545455,3.393939394,4.423215801,5.124801756,0.701585955
4695,0,156.623,0.98,1,-2.023,37.423,636.9,-82.2,1404.5,29.012,-2.415,22.296,0,0.058823529,5.904931987,6.143991874,0.239059887
4696,0,156.657,0.98,1,-1.887,37.61,638.6,-81.7,1406.5,29.014,-2.382,22.458,0,5.090909091,5.904931987,5.264393436,0
4697,0,156.69,0.98,1,-2.843,37.157,640.3,-81.5,1408.6,29.182,-2.217,22.449,0,1.03030303,5.904931987,5.403463915,0
4698,0,156.723,0.98,1,-2.421,37.451,642,-81,1410.9,29.216,-2.158,22.478,-2.764705882,5.205882353,5.904931987,5.872926214,0
4699,0,156.757,0.98,1,-2.127,37.279,642.4,-80.7,1410.3,29.393,-2.252,22.721,0,4.212121212,7.670854185,4.979784785,0
4700,0,156.79,0.98,1,-3.18,37.664,643.4,-80.3,1411.5,29.532,-2.077,22.85,0,6.212121212,11.24605603,4.895692525,0
4701,0,156.823,0.98,1,-3.653,37.717,643.8,-80.2,1411.8,29.737,-1.964,22.991,0,4.794117647,11.24605603,2.67168177,0
4702,0,156.857,0.98,1,-3.441,37.837,644.3,-79.9,1412.1,29.9,-1.851,23.044,-6.272727273,0,11.24605603,1.124394305,0
4703,0,156.89,0.98,1,-2.983,37.762,643.4,-79.9,1410.4,29.857,-2.058,23.259,0,2.181818182,9.962811824,1.106311807,0
4704,0,156.923,0.98,1,-3.473,37.567,643.1,-79.5,1409.7,29.929,-1.829,23.241,-5.117647059,0,10.61223835,0.936182709,0
4705,0,156.957,0.98,1,-2.888,37.578,642.7,-79.5,1409.3,29.811,-2.003,23.334,0,2.181818182,11.05528954,1.0257498,0
4706,0,156.99,0.98,1,-2.827,37.346,642.9,-79.5,1410,29.883,-1.928,23.397,0,0.352941176,11.05528954,1.015342301,0
4707,0,157.024,0.98,1,-3.169,37.297,643.3,-79.6,1410.6,29.895,-1.895,23.291,0,0,11.05528954,1.064064821,0
4708,0,157.057,0.98,1,-2.789,37.528,643.1,-79.6,1410.6,29.623,-1.872,23.197,-5.727272727,2.333333333,10.42109639,1.0328647,0
4709,0,157.09,0.98,1,-3.397,37.498,642.8,-79.8,1410,29.7,-2.061,23.16,-8.176470588,0,9.810709097,0.851198363,0
4710,0,157.124,0.98,1,-2.918,37.358,642.7,-79.9,1410.1,29.561,-2.339,23.105,0,0,5.45105838,0.892876583,0
4711,0,157.157,0.98,1,-3.941,37.195,642.3,-80.2,1409,29.415,-2.172,23.111,0,0,5.45105838,0.892876583,0
4712,0,157.19,0.98,1,-2.973,37.622,643.6,-80.6,1412.7,29.219,-2.036,22.998,0,1.441176471,6.224208779,0.892876583,0
4713,0,157.224,0.98,1,-3.361,37.238,643.6,-80.5,1412.6,29.268,-2.02,22.927,-5.424242424,0,5.996765001,0.920349991,0
4714,0,157.257,0.98,1,-3.255,37.049,642.3,-80.6,1410.2,29.03,-2.199,22.964,-5.787878788,1.878787879,4.579199566,0.875213505,0
4715,0,157.29,0.98,1,-3.825,36.849,641.6,-80.3,1409.9,29.092,-2.39,23.069,0,2.147058824,2.111699251,0.729698941,0
4716,0,157.324,0.98,1,-3.799,37.001,641.5,-80.4,1409.6,29.165,-2.277,22.907,0,0,2.095761325,0.442243068,0
4717,0,157.357,0.98,1,-3.8,36.938,641.8,-80.6,1410.6,28.985,-2.21,22.857,-1.588235294,1.529411765,2.095761325,0.423787568,0
4718,0,157.391,0.98,1,-3.732,36.96,641.7,-80.7,1410.5,29.037,-2.264,22.824,0,0,2.915026643,0.316768123,0
4719,0,157.424,0.98,1,-3.679,37.096,641.8,-80.8,1411.5,28.993,-2.197,22.812,0,1.787878788,2.915026643,0.316768123,0
4720,0,157.457,0.98,1,-3.246,36.981,642.1,-81,1411.9,29.052,-2.071,22.725,0,0,2.915026643,0.432659059,0
4721,0,157.491,0.98,1,-3.295,37.093,641.3,-80.9,1410.2,28.884,-2.031,22.742,-4.545454545,0,2.894819221,0.432659059,0
4722,0,157.524,0.98,1,-2.899,37.091,641.1,-81.3,1409.3,28.617,-2.181,22.693,-0.727272727,0,1.430442837,2.027248552,0.596805716
4723,0,157.557,0.98,1,-2.362,37.541,640.6,-81.5,1408.7,28.559,-2.205,22.599,0,0.352941176,11.29683402,2.027248552,0
4724,0,157.591,0.98,1,-2.706,37.405,640.7,-81.3,1409.5,28.571,-2.162,22.576,0,0.393939394,11.29683402,5.451950643,0
4725,0,157.624,0.98,1,-2.141,37.759,640.1,-81,1407.8,28.584,-2.109,22.55,-1.411764706,0.441176471,11.00649697,5.396298459,0
4726,0,157.658,0.98,1,-2.594,37.179,640.9,-80.9,1409.5,28.599,-2.157,22.639,0,0.757575758,11.29930743,5.521779043,0
4727,0,157.691,0.98,1,-2.327,37.358,641.1,-80.8,1409.5,28.624,-2.156,22.779,-3.727272727,0,11.20955669,5.738781828,0
4728,0,157.724,0.98,1,-2.173,36.937,641.7,-81,1410.3,28.472,-2.279,22.801,0,0,10.88883312,5.738781828,0
4729,0,157.758,0.98,1,-2.131,37.284,641.1,-81.2,1408.9,28.327,-2.193,22.768,0,2.121212121,10.88883312,5.562737966,0
4730,0,157.791,0.98,1,-2.316,37.083,641,-81.1,1408.5,28.397,-1.96,22.658,-0.090909091,0,10.88883312,5.982190963,0
4731,0,157.824,0.98,1,-2.418,37.04,641.7,-81.4,1410.1,28.289,-1.963,22.687,0,4.470588235,18.36223019,5.896917552,0
4732,0,157.858,0.98,1,-2.375,37.489,641,-81.1,1409,28.441,-1.852,22.712,-10.51515152,0,18.36223019,5.659908865,0
4733,0,157.891,0.98,1,-3.094,36.868,640.9,-81.2,1408.8,28.241,-2.199,22.918,0,6.787878788,11.5216545,5.659908865,0
4734,0,157.924,0.98,1,-3.71,36.702,641.2,-81.5,1410,28.465,-2.067,22.905,-1.352941176,0.647058824,12.86441544,3.290225699,0
4735,0,157.958,0.98,1,-3.734,36.849,640.3,-81.1,1408.5,28.487,-2.113,22.845,0,0,13.36904187,3.45479061,0
4736,0,157.991,0.98,1,-3.85,36.742,640.2,-81.3,1408.7,28.37,-1.937,22.81,-3.205882353,3.235294118,13.36904187,3.397690194,0
4737,0,158.025,0.98,1,-4.396,36.781,639.6,-81,1407.9,28.48,-2.046,22.894,-2.666666667,0,13.74236302,3.366227936,0
4738,0,158.058,0.98,1,-3.069,36.785,639.8,-81.4,1408.4,28.256,-2.134,22.77,0,3.303030303,14.03865932,3.120201349,0
4739,0,158.091,0.98,1,-2.886,36.905,639.4,-81,1407.6,28.365,-2.03,22.796,0,0,13.79868381,2.935522115,0
4740,0,158.125,0.98,1,-2.888,36.736,639.9,-81.2,1409.1,28.341,-1.963,22.712,-10.81818182,3.878787879,13.31057035,2.935522115,0
4741,0,158.158,0.98,1,-3.885,36.593,639.7,-81.4,1408.1,28.469,-2.32,22.855,0,0.03030303,7.098579412,2.263594395,0
4742,0,158.191,0.98,1,-3.912,36.741,639.3,-81.1,1407.4,28.47,-2.217,22.799,0,0,7.098579412,2.270749728,0
4743,0,158.225,0.98,1,-3.491,37.059,639.3,-81.2,1406.7,28.259,-2.057,22.843,-6.181818182,3.909090909,7.098579412,2.897221216,0
4744,0,158.258,0.98,1,-3.359,37.053,639.1,-80.9,1406.5,28.388,-2.261,22.928,0,0,5.048375792,2.309270407,0
4745,0,158.291,0.98,1,-3.624,37.027,639.2,-81,1406.7,28.348,-2.172,22.934,0,3,4.890125434,2.309270407,0
4746,0,158.325,0.98,1,-3.717,36.976,640.1,-80.9,1408.4,28.45,-2.061,22.948,0,0,4.521364293,1.930779616,0
4747,0,158.358,0.98,1,-3.532,37.029,640.4,-81,1409.4,28.376,-2.055,23.005,0,1.529411765,4.521364293,1.930779616,0
4748,0,158.392,0.98,1,-3.75,36.985,640.7,-80.7,1409.7,28.428,-1.961,22.921,-2.96969697,0,6.82830176,1.910757014,0
4749,0,158.425,0.98,1,-3.57,36.965,640.5,-81,1409.1,28.153,-2.059,22.87,-2.424242424,0,7.595811678,1.910757014,0
4750,0,158.458,0.98,1,-2.638,37.152,640,-81.1,1407.4,28.061,-2.139,22.77,-6.647058824,2.323529412,8.223982873,1.910757014,0
4751,0,158.492,0.98,1,-3.286,36.798,639.4,-81.4,1406.4,28.14,-2.365,22.689,0,0,6.157588829,1.575849403,0
4752,0,158.525,0.98,1,-3.31,36.904,639.4,-81.2,1406.7,28,-2.143,22.678,0,3.96969697,5.949648701,1.575849403,0
4753,0,158.558,0.98,1,-3.554,36.457,640,-81.1,1408.6,28.131,-2.041,22.705,-3.058823529,0,5.552542163,0.376124885,0
4754,0,158.592,0.98,1,-3.306,36.718,639,-81.1,1406.5,27.969,-2.145,22.737,-2.787878788,0,5.782150822,1.362565044,0
4755,0,158.625,0.98,1,-3.735,36.453,639.1,-81.4,1407,27.857,-2.237,22.67,-2.5,0,5.894240225,1.77586995,0
4756,0,158.659,0.98,1,-2.955,36.282,639,-81.5,1407.2,27.668,-2.322,22.643,0,0,5.823946227,2.308628913,0
4757,0,158.692,0.98,1,-2.84,36.573,638.7,-81.7,1407.2,27.619,-2.302,22.556,-7.575757576,0,5.604143529,2.24337196,0
4758,0,158.725,0.98,1,-3.247,36.217,638.5,-82.2,1406.4,27.496,-2.552,22.59,0,0,1.206648075,2.24337196,1.036723885
4759,0,158.759,0.98,1,-3.392,36.175,639,-82.5,1408.1,27.467,-2.342,22.549,0,0,1.206648075,2.24337196,1.036723885
4760,0,158.792,0.98,1,-3.163,36.265,638.6,-82.7,1407,27.349,-2.342,22.474,0,0,1.109877602,2.123213047,1.013335445
4761,0,158.825,0.98,1,-3.144,36.098,638.4,-82.8,1406.7,27.297,-2.328,22.475,-2.794117647,0,9.933767121,4.833234833,0
4762,0,158.859,0.98,1,-2.53,36.285,638.7,-82.6,1406.9,27.255,-2.423,22.426,-1.484848485,1.939393939,10.27695826,4.334515015,0
4763,0,158.892,0.98,1,-2.222,36.372,638.6,-82.8,1406.9,27.319,-2.472,22.342,0,3.363636364,10.60474834,4.442449741,0
4764,0,158.925,0.98,1,-2.491,36.19,638.8,-82.5,1408.3,27.43,-2.362,22.24,0,2.705882353,10.52111222,4.70858705,0
4765,0,158.959,0.98,1,-3.001,36.259,638.8,-82.4,1409.7,27.522,-2.253,22.16,-2.151515152,3.363636364,14.9516025,5.182826562,0
4766,0,158.992,0.98,1,-2.784,36.224,638.3,-82.4,1409.4,27.633,-2.324,22.206,-2.029411765,2.235294118,15.61201411,5.299677783,0
4767,0,159.026,0.98,1,-2.452,36.291,637.9,-82.4,1408.7,27.709,-2.393,22.143,-1.181818182,0,16.16820316,5.518514361,0
4768,0,159.059,0.98,1,-2.61,36.079,637.9,-82.5,1408.4,27.557,-2.432,22.093,0,0,16.56122968,8.200313611,0
4769,0,159.092,0.98,1,-2.918,35.938,637.1,-82.4,1406.6,27.468,-2.297,21.928,-0.647058824,0.470588235,16.56122968,8.052211677,0
4770,0,159.126,0.98,1,-2.566,36.047,637.2,-82.4,1407,27.484,-2.319,21.991,-10.60606061,7,16.80171411,8.253402361,0
4771,0,159.159,0.98,1,-4.177,35.638,637.7,-82.6,1407.9,27.715,-2.669,22.177,0,1.636363636,11.24739704,5.586636665,0
4772,0,159.192,0.98,1,-4.414,35.848,637.8,-82.5,1408.4,27.769,-2.281,22.085,0,1.205882353,11.24739704,5.666300205,0
4773,0,159.226,0.98,1,-3.915,35.86,638.8,-82.5,1410.9,27.81,-2.204,22.077,-0.242424242,4.151515152,10.97636587,5.742195654,0
4774,0,159.259,0.98,1,-4.227,35.745,638.7,-82.1,1410.5,27.947,-2.212,22.109,-8.787878788,0,10.74220786,4.969120877,0
4775,0,159.292,0.98,1,-3.725,35.887,638.8,-82.3,1410.4,27.818,-2.502,22.083,0,0,5.093528554,5.149405002,0.055876448
4776,0,159.326,0.98,1,-3.631,36.18,638.7,-82.4,1410.6,27.779,-2.233,22.068,0,0,5.093528554,4.953628028,0
4777,0,159.359,0.98,1,-3.643,36.498,638.1,-82.4,1409.7,27.692,-2.153,22.092,0,7.029411765,5.093528554,5.090272548,0
4778,0,159.393,0.98,1,-4.048,36.458,637,-82,1408,27.931,-2.105,22.032,0,0.333333333,5.093528554,1.995535384,0
4779,0,159.426,0.98,1,-4.107,36.749,637.2,-81.8,1408.7,27.942,-1.93,21.958,0,0,4.954346945,1.906613194,0
4780,0,159.459,0.98,1,-3.581,36.802,636.3,-81.8,1407.6,27.892,-1.878,22.081,-7.058823529,0,4.954346945,1.795476876,0
4781,0,159.493,0.98,1,-3.45,36.864,635.5,-81.8,1406.2,27.791,-2.118,22.111,0,2.333333333,0.719472247,2.595904203,1.876431956
4782,0,159.526,0.98,1,-3.789,36.729,636.2,-81.8,1407.6,27.868,-2.113,22.073,-1.090909091,0.606060606,0.719472247,3.379051613,2.659579366
4783,0,159.559,0.98,1,-3.981,36.485,635.2,-81.8,1406.3,27.888,-2.149,22.123,-2.470588235,0,1.360290411,3.637812724,2.277522313
4784,0,159.593,0.98,1,-3.338,36.574,635,-81.7,1406,27.85,-2.233,22.043,0,2.909090909,0.982484672,3.637812724,2.655328052
4785,0,159.626,0.98,1,-3.028,36.88,635,-81.8,1407,27.946,-1.909,22.007,0,1.911764706,8.185161672,4.021831162,0
4786,0,159.66,0.98,1,-2.999,37.052,635.1,-81.9,1408,28.011,-1.696,21.953,0,3.727272727,7.979809277,4.383642761,0
4787,0,159.693,0.98,1,-4.25,36.713,634.3,-81.9,1406.6,28.134,-1.649,22.07,0,0,7.725725184,3.889871982,0
4788,0,159.726,0.98,1,-3.878,37.157,633.8,-81.9,1405.3,28.12,-1.622,22.127,-1.205882353,1.264705882,7.664838239,3.889871982,0
4789,0,159.76,0.98,1,-3.421,36.769,633.5,-82.4,1404.5,28.163,-1.663,22.184,0,2.363636364,7.91772961,4.120357052,0
4790,0,159.793,0.98,1,-3.646,36.651,633.2,-82.4,1403.8,28.241,-1.59,22.223,0,4.96969697,7.698391768,4.167217816,0
4791,0,159.826,0.98,1,-3.812,36.93,632.7,-82.2,1402.8,28.405,-1.577,22.238,0,4.794117647,7.698391768,2.421770473,0
4792,0,159.86,0.98,1,-4.104,36.906,632.8,-82.2,1403.3,28.568,-1.417,22.252,-3.03030303,0,7.698391768,0.311418685,0
4793,0,159.893,0.98,1,-3.71,36.625,632.8,-81.9,1403.2,28.351,-1.517,22.236,0,0,7.737403393,0.824913495,0
4794,0,159.926,0.98,1,-3.692,36.754,633.1,-81.8,1403.4,28.228,-1.417,22.13,-8.970588235,0,7.737403393,1.587966485,0
4795,0,159.96,0.98,1,-3.115,36.65,633.3,-82.1,1403.6,28.08,-1.722,22.098,-1.151515152,0,0.735849504,1.587966485,0.852116981
4796,0,159.993,0.98,1,-3.137,36.699,633.9,-82.2,1405.4,28.02,-1.76,22.137,-1.529411765,1.764705882,0.708002405,1.51860505,0.810602645
4797,0,160.027,0.98,1,-3.34,36.78,633.1,-82.1,1403.6,28.08,-1.812,22.125,-0.181818182,0,3.040957626,1.4670165,0
4798,0,160.06,0.98,1,-3.851,36.919,632.7,-82.3,1402.5,27.979,-1.818,22.133,0,0,3.034678414,1.4670165,0
4799,0,160.093,0.98,1,-3.712,36.818,632.2,-82.3,1401.5,27.861,-1.743,22.161,-2.382352941,0,3.034678414,1.4670165,0
4800,0,160.127,0.98,1,-4.274,35.938,633.1,-82.6,1403,27.732,-1.824,22.272,0,0,2.824116916,1.4670165,0
4801,0,160.16,0.98,1,-3.457,36.604,632.4,-82.8,1401.7,27.728,-1.529,22.087,0,0,2.824116916,3.059501034,0.235384118
4802,0,160.193,0.98,1,-4.044,36.67,631.6,-82.6,1400.2,27.689,-1.48,22.056,0,2.470588235,2.824116916,3.059501034,0.235384118
4803,0,160.227,0.98,1,-3.5,37.106,632.8,-82.7,1403.2,27.773,-1.409,21.999,0,3.272727273,3.00939933,2.940448921,0
4804,0,160.26,0.98,1,-3.733,36.889,633.5,-83,1405.5,27.881,-1.355,22.101,0,0,3.00939933,3.338341023,0.328941692
4805,0,160.293,0.98,1,-3.965,36.934,632.7,-82.9,1404.5,27.81,-1.26,22.194,0,0.882352941,3.00939933,3.292405734,0.283006404
4806,0,160.327,0.98,1,-4.088,36.943,631.9,-83.1,1403.4,27.84,-1.075,22.174,-5.272727273,0,3.217970626,3.390584756,0.17261413
4807,0,160.36,0.98,1,-3.997,36.846,631.9,-83.2,1403.4,27.836,-1.249,22.133,-1.470588235,0,1.257450391,3.390584756,2.133134365
4808,0,160.394,0.98,1,-3.974,36.37,632.3,-83.6,1404.8,27.665,-1.299,22.184,0,0,1.264236825,4.138801325,2.8745645
4809,0,160.427,0.98,1,-3.902,36.587,632.1,-83.5,1403.4,27.424,-1.229,22.044,0,0,1.264236825,5.10415119,3.839914365
4810,0,160.46,0.98,1,-3.983,36.567,632.7,-83.8,1405.2,27.416,-1.208,22.011,0,4.794117647,1.207101599,4.901962938,3.694861339
4811,0,160.494,0.98,1,-4.15,36.946,633,-83.8,1405.6,27.579,-0.961,21.865,0,0,1.207101599,4.047349036,2.840247438
4812,0,160.527,0.98,1,-4.447,36.567,633.8,-84.2,1407.1,27.54,-0.936,21.896,-2.303030303,0,4.181118585,4.047349036,0
4813,0,160.56,0.98,1,-4.624,36.598,634.7,-84.4,1409.1,27.493,-1.012,21.912,0,3.941176471,4.260045105,4.047349036,0
4814,0,160.594,0.98,1,-4.745,36.856,634.6,-84.2,1408.7,27.627,-0.852,21.84,0,0.242424242,4.73656971,3.335767244,0
4815,0,160.627,0.98,1,-5.104,36.699,634.9,-84,1408.5,27.635,-0.562,21.698,-2.764705882,0,4.320684211,3.380358132,0
4816,0,160.661,0.98,1,-4.994,36.534,634.7,-83.9,1408,27.586,-0.656,21.725,-1.757575758,0,4.501598735,3.278412952,0
4817,0,160.694,0.98,1,-5.038,36.477,634.7,-83.7,1408.6,27.561,-0.714,21.755,0,3.909090909,4.845246742,3.632916174,0
4818,0,160.727,0.98,1,-5.297,36.281,635,-83.5,1410.7,27.69,-0.62,21.816,0,4.852941176,4.556819991,2.936185948,0
4819,0,160.761,0.98,1,-4.559,36.827,634.4,-83.2,1409.9,27.855,-0.587,21.866,-0.696969697,0.606060606,4.556819991,3.231729064,0
4820,0,160.794,0.98,1,-5.368,36.818,634.2,-82.8,1410,27.875,-0.61,21.918,0,0,4.796583641,3.214847648,0
4821,0,160.827,0.98,1,-5.497,36.403,634,-82.4,1409.8,27.828,-0.597,21.94,-6.352941176,0,4.461203698,3.663853452,0
4822,0,160.861,0.98,1,-4.523,36.056,634.4,-82.6,1410.7,27.657,-0.813,21.988,-2.636363636,0,2.584387089,3.663853452,1.079466363
4823,0,160.894,0.98,1,-4.707,35.915,634,-82.6,1409.5,27.585,-0.9,21.928,-4.272727273,0,6.004291146,3.663853452,0
4824,0,160.927,0.98,1,-4.673,35.969,633.3,-82.7,1408.3,27.543,-1.041,21.93,-2.294117647,0,5.675776049,3.471570552,0
4825,0,160.961,0.98,1,-4.465,35.84,633,-82.7,1407.7,27.434,-1.119,21.875,-0.454545455,0.787878788,25.94856009,3.471570552,0
4826,0,160.994,0.98,1,-4.736,36.313,632.6,-82.5,1407.1,27.46,-1.134,21.918,0,3.323529412,37.05735754,3.655955098,0
4827,0,161.028,0.98,1,-3.973,36.925,633.3,-82.4,1408.8,27.573,-0.861,21.869,-2.606060606,0,37.05735754,3.345554961,0
4828,0,161.061,0.98,1,-3.338,36.613,633.1,-82.6,1408.3,27.543,-0.947,21.816,0,5.181818182,36.73400854,6.958945789,0
4829,0,161.094,0.98,1,-4.027,36.809,632.6,-82.7,1406.7,27.714,-0.752,21.682,0,1.147058824,43.59477305,8.619169536,0
