frame, face_id, timestamp, confidence, success, gaze_angle_x, gaze_angle_y, face_x, face_y, face_z, up/down, turn, tilt
1432, 0, 70.502, 0.98, 1, -4.206, -4.649, -142.8, -8.9, 674.8, -12.297, 11.134, 5.711
1433, 0, 70.549, 0.93, 1, -4.674, -3.820, -143.7, -8.2, 676.8, -12.204, 11.492, 5.688
1434, 0, 70.597, 0.98, 1, -4.586, -4.140, -143.3, -7.9, 674.7, -12.586, 11.433, 5.567
1435, 0, 70.643, 0.98, 1, -4.538, -5.057, -142.4, -7.7, 672.7, -12.573, 11.715, 5.660
1436, 0, 70.693, 0.98, 1, -4.358, -5.457, -142.1, -7.6, 673.3, -12.555, 11.734, 5.733
1437, 0, 70.737, 0.98, 1, -4.529, -5.565, -140.7, -7.4, 674.6, -12.527, 11.720, 6.102
1438, 0, 70.788, 0.98, 1, -4.559, -5.837, -140.0, -7.3, 675.3, -12.768, 11.719, 6.264
1439, 0, 70.835, 0.98, 1, -4.661, -5.985, -139.3, -7.2, 677.0, -12.942, 11.803, 6.505
1440, 0, 70.885, 0.98, 1, -4.648, -6.104, -137.6, -7.1, 678.3, -13.128, 11.685, 6.755
1441, 0, 70.935, 0.98, 1, -4.532, -6.208, -136.3, -7.1, 677.2, -13.199, 11.580, 6.896
1442, 0, 70.985, 0.98, 1, -4.361, -6.446, -134.1, -6.9, 675.5, -13.760, 11.327, 6.983
1443, 0, 71.037, 0.98, 1, -4.100, -6.666, -133.3, -6.9, 675.2, -13.872, 10.984, 6.937
1444, 0, 71.092, 0.98, 1, -3.821, -6.958, -132.4, -6.9, 675.8, -13.976, 10.663, 6.840
1445, 0, 71.139, 0.98, 1, -3.809, -6.973, -132.2, -6.8, 675.8, -13.992, 10.462, 6.832
1446, 0, 71.192, 0.98, 1, -3.914, -6.893, -132.2, -6.7, 676.8, -13.914, 10.543, 6.863
1447, 0, 71.238, 0.98, 1, -3.979, -6.941, -132.3, -6.8, 677.2, -13.909, 10.602, 6.810
1448, 0, 71.288, 0.98, 1, -4.177, -6.928, -132.6, -7.3, 678.1, -14.076, 10.898, 6.846
1449, 0, 71.337, 0.98, 1, -4.043, -7.155, -132.5, -7.7, 678.2, -14.311, 10.669, 6.849
1450, 0, 71.386, 0.98, 1, -4.139, -7.216, -132.4, -8.2, 677.2, -14.447, 10.908, 7.254
1451, 0, 71.434, 0.98, 1, -4.284, -7.077, -132.3, -8.2, 676.5, -14.391, 11.064, 7.425
1452, 0, 71.486, 0.98, 1, -4.284, -6.992, -132.2, -8.2, 675.3, -14.363, 11.088, 7.449
1453, 0, 71.533, 0.98, 1, -4.364, -6.787, -132.0, -8.0, 674.0, -14.125, 11.168, 7.529
1454, 0, 71.586, 0.98, 1, -4.479, -6.685, -132.1, -8.1, 673.8, -14.089, 11.294, 7.664
1455, 0, 71.631, 0.98, 1, -4.704, -6.493, -131.9, -8.2, 671.7, -13.954, 11.645, 7.884
1456, 0, 71.680, 0.98, 1, -4.820, -6.578, -131.8, -8.7, 671.8, -14.074, 11.818, 7.999
1457, 0, 71.729, 0.98, 1, -4.794, -6.464, -131.3, -9.0, 670.5, -14.071, 11.675, 8.048
1458, 0, 71.777, 0.98, 1, -4.683, -6.545, -131.2, -9.3, 670.7, -14.015, 11.525, 8.134
1459, 0, 71.828, 0.98, 1, -4.597, -6.543, -130.6, -10.0, 669.9, -13.986, 11.396, 8.274
1460, 0, 71.878, 0.98, 1, -4.533, -6.570, -130.2, -10.4, 668.6, -14.033, 11.269, 8.327
1461, 0, 71.927, 0.98, 1, -4.486, -6.450, -130.1, -10.9, 666.8, -13.974, 11.260, 8.388
1462, 0, 71.978, 0.98, 1, -4.451, -6.422, -130.0, -11.0, 665.0, -13.874, 11.245, 8.519
1463, 0, 72.027, 0.98, 1, -4.394, -6.063, -130.6, -11.5, 664.3, -13.430, 11.153, 8.266
1464, 0, 72.076, 0.98, 1, -4.169, -5.805, -130.9, -11.7, 663.7, -13.109, 10.886, 8.123
1465, 0, 72.124, 0.98, 1, -4.503, -5.150, -131.7, -12.1, 661.9, -12.497, 11.295, 8.067
1466, 0, 72.171, 0.98, 1, -4.535, -5.009, -132.6, -12.5, 663.9, -12.269, 11.294, 8.250
1467, 0, 72.220, 0.98, 1, -4.398, -5.327, -133.0, -12.7, 663.4, -12.551, 11.185, 8.089
1468, 0, 72.272, 0.98, 1, -4.594, -5.264, -133.4, -12.4, 661.5, -12.207, 11.450, 7.886
1469, 0, 72.319, 0.98, 1, -4.742, -4.313, -134.4, -11.3, 662.0, -11.083, 11.882, 7.673
1470, 0, 72.370, 0.98, 1, -4.753, -3.589, -134.6, -10.2, 659.6, -10.212, 11.954, 7.249
1471, 0, 72.419, 0.98, 1, -4.628, -2.799, -135.3, -8.3, 656.1, -9.111, 11.986, 6.477
1472, 0, 72.470, 0.98, 1, -4.544, -2.946, -135.5, -7.9, 653.8, -9.293, 11.990, 6.146
1473, 0, 72.512, 0.98, 1, -4.567, -3.056, -136.1, -8.2, 653.5, -9.410, 12.021, 6.207
1474, 0, 72.565, 0.98, 1, -4.409, -3.842, -136.8, -9.8, 652.2, -10.583, 11.967, 6.383
1475, 0, 72.612, 0.98, 1, -4.400, -4.111, -137.2, -10.9, 652.5, -10.915, 12.112, 6.476
1476, 0, 72.664, 0.98, 1, -4.192, -4.899, -137.8, -12.4, 652.2, -11.979, 11.819, 6.661
1477, 0, 72.711, 0.98, 1, -4.166, -5.292, -138.1, -12.7, 652.2, -12.436, 11.767, 6.702
1478, 0, 72.762, 0.98, 1, -4.165, -5.454, -138.7, -12.9, 651.5, -12.742, 11.758, 6.629
1479, 0, 72.805, 0.98, 1, -4.104, -5.506, -139.4, -12.8, 652.9, -12.826, 11.650, 6.648
1480, 0, 72.861, 0.98, 1, -4.193, -5.441, -139.7, -12.6, 651.7, -12.845, 11.818, 6.658
1481, 0, 72.909, 0.98, 1, -4.085, -5.219, -140.7, -12.1, 651.9, -12.667, 11.672, 6.451
1482, 0, 72.962, 0.98, 1, -4.304, -5.010, -140.8, -11.7, 650.0, -12.489, 12.114, 6.418
1483, 0, 73.008, 0.98, 1, -4.367, -4.991, -141.5, -11.3, 649.5, -12.402, 12.285, 6.375
1484, 0, 73.058, 0.98, 1, -4.348, -4.935, -142.2, -11.3, 650.1, -12.351, 12.283, 6.357
1485, 0, 73.108, 0.98, 1, -4.294, -5.044, -142.6, -11.2, 650.6, -12.429, 12.302, 6.367
1486, 0, 73.157, 0.98, 1, -4.145, -5.236, -143.0, -11.2, 651.0, -12.585, 12.158, 6.341
1487, 0, 73.206, 0.98, 1, -4.174, -5.378, -143.4, -11.4, 651.0, -12.667, 12.099, 6.300
1488, 0, 73.258, 0.98, 1, -4.205, -5.331, -143.5, -11.5, 650.7, -12.690, 12.169, 6.272
1489, 0, 73.298, 0.98, 1, -4.392, -5.567, -143.8, -11.8, 650.6, -12.930, 12.519, 6.435
1490, 0, 73.351, 0.98, 1, -4.277, -5.757, -144.2, -12.2, 652.4, -13.139, 12.394, 6.445
1491, 0, 73.398, 0.98, 1, -4.409, -5.880, -144.8, -12.8, 656.1, -13.289, 12.486, 6.591
1492, 0, 73.449, 0.98, 1, -4.332, -5.821, -144.9, -12.9, 657.7, -13.319, 12.277, 6.802
1493, 0, 73.498, 0.98, 1, -4.410, -5.659, -144.7, -12.9, 658.6, -13.144, 12.244, 6.905
1494, 0, 73.550, 0.98, 1, -4.502, -5.489, -143.9, -12.7, 659.7, -13.051, 12.379, 6.898
1495, 0, 73.598, 0.98, 1, -4.332, -5.129, -143.3, -12.4, 659.7, -12.557, 12.105, 6.859
1496, 0, 73.649, 0.98, 1, -4.449, -4.750, -142.3, -11.9, 658.9, -12.096, 12.200, 6.939
1497, 0, 73.697, 0.98, 1, -4.620, -4.098, -141.6, -11.1, 658.3, -10.963, 12.643, 6.864
1498, 0, 73.750, 0.98, 1, -4.703, -3.703, -140.9, -10.2, 655.4, -10.371, 12.903, 6.637
1499, 0, 73.798, 0.98, 1, -4.734, -2.402, -140.6, -8.1, 653.5, -8.773, 12.995, 6.105
1500, 0, 73.846, 0.98, 1, -4.786, -1.987, -140.5, -6.7, 652.1, -8.295, 13.080, 5.964
1501, 0, 73.894, 0.98, 1, -4.815, -1.647, -140.4, -5.3, 650.1, -7.742, 13.240, 5.624
1502, 0, 73.942, 0.98, 1, -4.907, -0.419, -140.2, -3.1, 645.9, -6.303, 13.533, 5.109
1503, 0, 73.992, 0.98, 1, -4.593, -0.480, -139.6, -2.5, 641.7, -6.601, 13.098, 4.956
1504, 0, 74.043, 0.98, 1, -4.232, -1.128, -140.9, -2.8, 643.6, -7.217, 12.571, 5.004
1505, 0, 74.091, 0.98, 1, -4.056, -1.518, -141.3, -3.4, 643.8, -7.887, 12.311, 5.039
1506, 0, 74.142, 0.98, 1, -4.066, -2.394, -142.7, -4.5, 646.9, -8.881, 12.308, 5.502
1507, 0, 74.187, 0.98, 1, -4.231, -1.997, -142.8, -4.6, 646.2, -8.439, 12.611, 5.783
1508, 0, 74.237, 0.98, 1, -4.678, -1.732, -142.4, -4.4, 643.9, -8.091, 13.438, 5.948
1509, 0, 74.286, 0.98, 1, -4.802, -1.004, -144.8, -4.4, 655.3, -8.875, 12.543, 5.744
1510, 0, 74.339, 0.98, 1, -5.322, 0.046, -143.6, -3.8, 653.0, -7.820, 13.401, 5.705
1511, 0, 74.382, 0.98, 1, -5.176, -0.385, -142.5, -3.7, 650.8, -7.891, 13.254, 5.487
1512, 0, 74.440, 0.98, 1, -4.874, -0.896, -141.5, -3.8, 648.9, -7.942, 12.887, 5.576
1513, 0, 74.486, 0.98, 1, -4.639, -1.610, -139.7, -4.5, 647.0, -8.245, 12.731, 6.054
1514, 0, 74.537, 0.98, 1, -4.741, -1.769, -139.2, -4.9, 648.1, -8.053, 12.899, 6.200
1515, 0, 74.587, 0.98, 1, -4.784, -2.266, -138.0, -5.4, 647.7, -8.596, 13.065, 6.354
1516, 0, 74.641, 0.98, 1, -4.798, -2.323, -138.0, -5.8, 649.6, -8.641, 12.912, 6.635
1517, 0, 74.688, 0.98, 1, -4.986, -2.807, -137.7, -6.3, 651.8, -9.305, 13.084, 6.914
1518, 0, 74.742, 0.98, 1, -5.123, -2.896, -137.4, -6.5, 654.1, -9.302, 13.324, 7.220
1519, 0, 74.791, 0.98, 1, -5.256, -2.638, -137.1, -6.6, 654.7, -9.159, 13.334, 7.390
1520, 0, 74.838, 0.98, 1, -4.733, -2.963, -136.9, -7.6, 657.4, -9.753, 12.366, 7.500
1521, 0, 74.886, 0.98, 1, -5.205, -2.816, -136.4, -7.5, 656.8, -9.369, 13.095, 7.588
1522, 0, 74.937, 0.98, 1, -5.269, -3.062, -136.5, -7.7, 658.5, -9.614, 13.160, 7.658
1523, 0, 74.984, 0.98, 1, -5.219, -3.418, -136.1, -8.4, 659.5, -10.122, 12.898, 7.783
1524, 0, 75.035, 0.98, 1, -5.224, -3.467, -135.8, -8.2, 659.3, -10.123, 12.869, 7.719
1525, 0, 75.086, 0.98, 1, -5.619, -2.610, -135.6, -6.9, 659.2, -9.053, 13.402, 7.538
1526, 0, 75.136, 0.98, 1, -5.522, -2.479, -135.6, -6.0, 658.6, -8.639, 13.385, 7.045
1527, 0, 75.179, 0.98, 1, -5.551, -2.644, -135.4, -6.2, 658.0, -9.029, 13.471, 6.958
1528, 0, 75.231, 0.98, 1, -5.397, -3.043, -135.7, -6.6, 659.6, -9.488, 13.189, 7.018
1529, 0, 75.281, 0.98, 1, -4.765, -4.281, -136.5, -8.5, 664.6, -11.076, 12.196, 7.406
1530, 0, 75.333, 0.98, 1, -4.636, -4.797, -136.3, -9.3, 664.7, -11.787, 11.926, 7.482
1531, 0, 75.382, 0.98, 1, -4.301, -5.900, -135.8, -10.2, 664.5, -13.052, 11.536, 7.449
1532, 0, 75.430, 0.98, 1, -4.253, -6.356, -135.3, -10.5, 663.4, -13.495, 11.492, 7.444
1533, 0, 75.478, 0.98, 1, -4.177, -6.641, -135.5, -10.6, 665.2, -13.709, 11.387, 7.493
1534, 0, 75.527, 0.98, 1, -4.158, -6.629, -135.8, -10.6, 667.3, -13.620, 11.248, 7.525
1535, 0, 75.569, 0.98, 1, -4.154, -6.567, -135.9, -10.5, 668.2, -13.525, 11.226, 7.541
1536, 0, 75.621, 0.98, 1, -3.898, -6.497, -136.2, -10.2, 669.2, -13.230, 10.838, 7.409
1537, 0, 75.669, 0.98, 1, -4.028, -6.390, -136.2, -10.1, 668.6, -13.251, 11.010, 7.543
1538, 0, 75.721, 0.98, 1, -3.984, -6.230, -136.6, -9.9, 669.9, -13.065, 10.998, 7.516
1539, 0, 75.771, 0.98, 1, -4.040, -6.056, -136.6, -9.9, 669.2, -12.864, 11.036, 7.509
1540, 0, 75.817, 0.98, 1, -4.102, -5.989, -137.1, -9.8, 671.0, -12.762, 11.180, 7.491
1541, 0, 75.864, 0.98, 1, -4.002, -5.914, -137.3, -9.8, 671.1, -12.638, 11.076, 7.490
1542, 0, 75.915, 0.98, 1, -4.044, -5.801, -137.5, -9.8, 671.7, -12.492, 11.108, 7.495
1543, 0, 75.963, 0.98, 1, -4.193, -5.682, -137.6, -9.6, 670.4, -12.493, 11.301, 7.398
1544, 0, 76.015, 0.98, 1, -4.253, -5.758, -137.7, -9.5, 670.4, -12.520, 11.364, 7.393
1545, 0, 76.064, 0.98, 1, -4.150, -5.654, -137.9, -9.5, 670.5, -12.467, 11.231, 7.303
1546, 0, 76.115, 0.98, 1, -4.136, -5.781, -138.0, -9.4, 669.6, -12.578, 11.186, 7.226
1547, 0, 76.161, 0.98, 1, -4.216, -5.849, -137.8, -9.2, 668.7, -12.644, 11.305, 7.229
1548, 0, 76.213, 0.98, 1, -4.384, -5.972, -137.7, -9.1, 668.5, -12.803, 11.581, 7.197
1549, 0, 76.263, 0.98, 1, -4.357, -6.002, -137.7, -9.1, 669.8, -12.790, 11.510, 7.196
1550, 0, 76.307, 0.98, 1, -4.311, -5.945, -137.5, -9.1, 670.1, -12.767, 11.533, 7.262
1551, 0, 76.351, 0.98, 1, -4.397, -6.064, -136.9, -8.8, 670.2, -12.947, 11.476, 7.279
1552, 0, 76.404, 0.98, 1, -4.432, -5.932, -136.3, -8.6, 669.8, -12.895, 11.479, 7.434
1553, 0, 76.448, 0.98, 1, -4.596, -5.625, -135.8, -8.2, 673.4, -12.505, 11.533, 7.605
1554, 0, 76.500, 0.98, 1, -4.479, -5.816, -135.0, -8.0, 673.5, -12.744, 11.364, 7.709
1555, 0, 76.548, 0.98, 1, -4.492, -5.906, -133.5, -7.4, 674.3, -12.920, 11.400, 7.727
1556, 0, 76.595, 0.98, 1, -4.474, -5.798, -132.7, -7.2, 674.2, -12.762, 11.268, 7.819
1557, 0, 76.648, 0.98, 1, -4.397, -5.855, -132.3, -7.0, 675.7, -12.776, 11.157, 7.861
1558, 0, 76.697, 0.98, 1, -4.465, -5.964, -131.9, -6.6, 677.5, -12.983, 11.157, 8.050
1559, 0, 76.747, 0.98, 1, -4.296, -6.107, -131.8, -6.5, 677.7, -13.105, 10.982, 8.070
1560, 0, 76.800, 0.98, 1, -4.360, -6.161, -132.0, -6.1, 677.0, -13.205, 10.974, 8.006
1561, 0, 76.847, 0.98, 1, -4.324, -6.010, -132.9, -5.9, 677.2, -12.946, 11.047, 7.759
1562, 0, 76.895, 0.98, 1, -4.284, -5.976, -133.6, -5.8, 677.7, -12.881, 11.086, 7.649
1563, 0, 76.946, 0.98, 1, -4.220, -5.992, -134.0, -5.8, 677.7, -12.868, 10.965, 7.507
1564, 0, 76.995, 0.98, 1, -3.829, -5.979, -134.5, -6.0, 676.9, -12.823, 10.462, 7.293
1565, 0, 77.042, 0.98, 1, -3.792, -6.108, -135.3, -6.1, 678.3, -13.031, 10.468, 7.119
1566, 0, 77.089, 0.98, 1, -3.812, -5.908, -136.2, -6.3, 677.5, -12.703, 10.525, 7.017
1567, 0, 77.132, 0.98, 1, -3.864, -6.255, -137.1, -6.3, 678.5, -13.109, 10.674, 6.871
1568, 0, 77.185, 0.98, 1, -3.963, -6.320, -137.6, -6.4, 678.6, -13.149, 10.886, 6.874
1569, 0, 77.232, 0.98, 1, -4.085, -6.427, -138.1, -6.7, 677.4, -13.372, 10.947, 6.948
1570, 0, 77.280, 0.98, 1, -4.012, -6.604, -138.3, -7.1, 677.6, -13.455, 10.796, 6.946
1571, 0, 77.328, 0.98, 1, -4.043, -6.717, -137.8, -8.0, 676.5, -13.710, 10.852, 7.236
1572, 0, 77.376, 0.98, 1, -4.076, -6.744, -137.4, -8.4, 676.0, -13.712, 10.888, 7.440
1573, 0, 77.423, 0.98, 1, -4.034, -6.429, -136.3, -8.7, 675.0, -13.371, 10.738, 7.915
1574, 0, 77.472, 0.98, 1, -4.026, -6.229, -135.8, -8.7, 675.1, -13.279, 10.706, 8.034
1575, 0, 77.525, 0.98, 1, -4.082, -6.106, -134.3, -8.8, 672.4, -13.252, 10.751, 8.225
1576, 0, 77.570, 0.98, 1, -4.200, -5.974, -133.6, -9.1, 671.1, -13.073, 10.890, 8.404
1577, 0, 77.623, 0.98, 1, -4.180, -5.796, -132.9, -9.2, 669.3, -12.985, 10.862, 8.407
1578, 0, 77.672, 0.98, 1, -4.136, -6.027, -132.1, -9.3, 668.1, -13.284, 10.795, 8.396
1579, 0, 77.722, 0.98, 1, -4.137, -5.963, -131.6, -9.4, 667.0, -13.244, 10.846, 8.436
1580, 0, 77.773, 0.98, 1, -4.192, -6.000, -130.8, -10.0, 666.9, -13.137, 10.802, 8.402
1581, 0, 77.814, 0.98, 1, -4.094, -6.026, -130.3, -10.3, 666.1, -13.234, 10.649, 8.441
1582, 0, 77.863, 0.98, 1, -4.162, -5.804, -129.2, -10.6, 662.9, -13.054, 10.705, 8.412
1583, 0, 77.911, 0.98, 1, -4.220, -5.196, -128.9, -10.4, 662.0, -12.379, 10.901, 8.374
1584, 0, 77.964, 0.98, 1, -4.250, -4.646, -128.8, -9.5, 662.2, -11.907, 10.856, 8.025
1585, 0, 78.010, 0.98, 1, -4.917, -2.389, -129.3, -8.1, 662.5, -10.468, 11.246, 7.676
1586, 0, 78.056, 0.98, 1, -4.574, -3.051, -128.8, -8.3, 658.6, -10.622, 11.078, 7.528
1587, 0, 78.100, 0.98, 1, -4.395, -3.828, -128.6, -9.9, 655.4, -11.199, 11.261, 7.605
1588, 0, 78.151, 0.98, 1, -4.507, -4.174, -128.6, -10.8, 654.5, -11.644, 11.483, 7.741
1589, 0, 78.203, 0.98, 1, -4.502, -4.756, -129.3, -12.1, 655.1, -12.255, 11.409, 8.129
1590, 0, 78.254, 0.98, 1, -4.581, -4.542, -129.9, -12.5, 655.9, -12.000, 11.505, 8.305
1591, 0, 78.296, 0.98, 1, -4.727, -4.549, -130.6, -12.8, 657.2, -11.930, 11.708, 8.411
1592, 0, 78.356, 0.98, 1, -4.846, -4.501, -131.7, -12.7, 657.7, -11.843, 11.854, 8.569
1593, 0, 78.405, 0.98, 1, -4.817, -4.868, -132.8, -12.4, 658.9, -12.019, 11.872, 8.494
1594, 0, 78.453, 0.98, 1, -4.987, -4.910, -133.3, -12.2, 658.9, -12.015, 12.188, 8.426
1595, 0, 78.505, 0.98, 1, -5.021, -4.651, -133.7, -11.7, 657.6, -11.688, 12.382, 8.340
1596, 0, 78.555, 0.98, 1, -5.063, -4.563, -134.1, -11.6, 658.4, -11.525, 12.497, 8.360
1597, 0, 78.606, 0.98, 1, -4.967, -4.562, -134.8, -11.6, 659.0, -11.529, 12.432, 8.312
1598, 0, 78.655, 0.98, 1, -4.949, -4.466, -135.0, -11.5, 659.0, -11.471, 12.492, 8.367
1599, 0, 78.702, 0.98, 1, -4.721, -4.543, -135.4, -11.7, 659.3, -11.415, 12.173, 8.292
1600, 0, 78.753, 0.98, 1, -4.662, -4.499, -135.4, -11.7, 658.4, -11.432, 12.080, 8.210
1601, 0, 78.800, 0.98, 1, -4.634, -4.576, -135.7, -11.7, 657.8, -11.547, 12.149, 8.031
1602, 0, 78.850, 0.98, 1, -4.578, -4.661, -135.9, -11.8, 657.4, -11.609, 12.151, 7.983
1603, 0, 78.898, 0.98, 1, -4.246, -4.994, -136.4, -11.9, 656.7, -11.953, 11.809, 7.520
1604, 0, 78.950, 0.98, 1, -4.209, -5.008, -136.9, -11.9, 656.7, -11.951, 11.823, 7.374
1605, 0, 79.000, 0.98, 1, -4.092, -5.341, -137.3, -11.9, 655.4, -12.448, 11.679, 7.099
1606, 0, 79.045, 0.98, 1, -3.977, -5.728, -138.7, -12.1, 654.8, -13.016, 11.624, 6.775
1607, 0, 79.096, 0.98, 1, -4.017, -6.168, -139.2, -12.1, 653.6, -13.779, 11.684, 6.538
1608, 0, 79.143, 0.98, 1, -3.982, -5.967, -140.4, -12.2, 651.9, -13.818, 11.731, 6.329
1609, 0, 79.194, 0.98, 1, -3.969, -6.126, -141.3, -12.3, 653.1, -13.879, 11.746, 6.249
1610, 0, 79.245, 0.98, 1, -4.208, -5.723, -142.4, -12.7, 652.5, -13.485, 12.087, 6.201
1611, 0, 79.294, 0.98, 1, -4.130, -5.794, -142.6, -12.5, 651.3, -13.683, 12.023, 5.773
1612, 0, 79.344, 0.98, 1, -4.330, -5.554, -143.6, -11.8, 650.7, -12.778, 12.462, 5.448
1613, 0, 79.394, 0.98, 1, -4.522, -5.272, -144.2, -11.5, 650.5, -12.357, 12.724, 5.229
1614, 0, 79.443, 0.98, 1, -4.706, -4.664, -145.3, -10.3, 650.2, -11.336, 13.394, 4.764
1615, 0, 79.491, 0.98, 1, -4.580, -4.248, -145.4, -9.6, 648.7, -11.144, 13.182, 4.427
1616, 0, 79.538, 0.98, 1, -4.108, -3.836, -146.3, -8.5, 650.1, -10.667, 12.529, 3.975
1617, 0, 79.584, 0.98, 1, -4.196, -3.125, -146.2, -7.5, 648.7, -9.778, 12.655, 3.886
1618, 0, 79.633, 0.98, 1, -4.264, -1.941, -146.7, -5.1, 647.5, -7.980, 12.961, 3.588
1619, 0, 79.683, 0.98, 1, -4.451, -1.257, -145.9, -3.5, 642.3, -7.161, 13.482, 3.355
1620, 0, 79.734, 0.98, 1, -4.308, -0.479, -145.0, -2.1, 637.4, -6.362, 13.424, 3.026
1621, 0, 79.784, 0.98, 1, -4.249, -0.013, -144.7, -0.8, 632.9, -5.896, 13.620, 2.747
1622, 0, 79.835, 0.98, 1, -4.089, -0.011, -144.1, -0.8, 630.0, -6.084, 13.435, 2.528
1623, 0, 79.884, 0.98, 1, -3.863, -0.458, -144.0, -1.8, 628.6, -6.729, 13.223, 2.498
1624, 0, 79.930, 0.98, 1, -3.826, -0.907, -144.1, -2.3, 628.9, -7.315, 13.056, 2.484
1625, 0, 79.979, 0.98, 1, -3.430, -1.780, -144.9, -3.4, 633.5, -8.510, 12.157, 2.410
1626, 0, 80.030, 0.98, 1, -3.375, -2.191, -145.1, -3.8, 635.4, -8.949, 11.965, 2.488
1627, 0, 80.078, 0.98, 1, -3.620, -2.727, -145.9, -4.1, 639.0, -9.270, 12.238, 2.730
1628, 0, 80.128, 0.98, 1, -3.673, -2.874, -145.8, -4.4, 640.5, -9.363, 12.187, 2.935
1629, 0, 80.179, 0.98, 1, -3.745, -2.869, -145.9, -4.6, 642.8, -9.351, 12.296, 3.104
1630, 0, 80.230, 0.98, 1, -3.809, -2.915, -146.0, -4.9, 644.7, -9.318, 12.364, 3.263
1631, 0, 80.284, 0.98, 1, -3.896, -2.904, -145.8, -5.4, 646.7, -9.385, 12.467, 3.634
1632, 0, 80.339, 0.98, 1, -4.187, -2.898, -145.1, -5.6, 644.9, -9.414, 12.830, 3.785
1633, 0, 80.388, 0.98, 1, -4.267, -3.310, -144.3, -6.6, 645.1, -10.035, 12.998, 3.982
1634, 0, 80.434, 0.98, 1, -4.210, -3.928, -144.8, -7.4, 649.1, -10.826, 12.802, 4.255
1635, 0, 80.481, 0.98, 1, -3.963, -4.914, -144.9, -8.5, 652.4, -12.232, 12.189, 4.986
1636, 0, 80.529, 0.98, 1, -3.994, -5.265, -145.4, -8.9, 656.5, -12.482, 12.134, 5.285
1637, 0, 80.578, 0.98, 1, -4.029, -5.406, -145.5, -9.0, 660.0, -12.484, 12.044, 5.369
1638, 0, 80.627, 0.98, 1, -3.932, -5.349, -145.2, -8.9, 660.0, -12.215, 11.954, 5.335
1639, 0, 80.677, 0.98, 1, -3.899, -4.959, -145.1, -8.6, 660.6, -11.956, 11.887, 5.228
1640, 0, 80.729, 0.98, 1, -3.976, -4.323, -145.8, -8.2, 665.7, -12.086, 11.660, 5.093
1641, 0, 80.777, 0.98, 1, -4.431, -3.762, -145.1, -7.5, 662.7, -11.808, 12.263, 5.206
1642, 0, 80.827, 0.98, 1, -4.056, -3.419, -145.0, -7.2, 664.9, -11.706, 11.411, 5.078
1643, 0, 80.876, 0.98, 1, -3.766, -3.566, -145.0, -7.6, 665.8, -12.053, 10.813, 5.057
1644, 0, 80.926, 0.98, 1, -3.922, -3.401, -144.1, -6.8, 661.6, -11.212, 11.491, 5.052
1645, 0, 80.972, 0.98, 1, -3.835, -4.057, -143.2, -6.6, 658.1, -11.054, 11.689, 5.046
1646, 0, 81.021, 0.98, 1, -3.855, -4.323, -143.5, -6.9, 659.0, -11.268, 11.717, 5.118
1647, 0, 81.069, 0.98, 1, -3.774, -4.382, -143.7, -7.1, 659.2, -11.329, 11.626, 5.153
1648, 0, 81.113, 0.98, 1, -3.756, -4.455, -143.6, -7.1, 658.9, -11.338, 11.503, 5.104
1649, 0, 81.166, 0.98, 1, -3.638, -4.452, -143.6, -7.1, 659.2, -11.209, 11.326, 5.014
1650, 0, 81.216, 0.98, 1, -3.667, -4.350, -143.4, -7.0, 658.6, -11.134, 11.389, 4.979
1651, 0, 81.264, 0.98, 1, -3.779, -4.349, -143.6, -7.2, 659.4, -11.028, 11.592, 5.037
1652, 0, 81.309, 0.98, 1, -3.801, -4.446, -143.3, -7.2, 658.2, -11.158, 11.520, 5.117
1653, 0, 81.361, 0.98, 1, -3.813, -4.255, -143.3, -7.2, 658.1, -10.980, 11.551, 5.144
1654, 0, 81.412, 0.98, 1, -3.831, -4.348, -143.2, -7.2, 657.5, -11.029, 11.622, 5.067
1655, 0, 81.460, 0.98, 1, -4.067, -3.739, -142.4, -6.8, 654.2, -10.437, 12.014, 5.103
1656, 0, 81.512, 0.98, 1, -4.236, -3.501, -142.0, -6.5, 653.1, -10.096, 12.350, 5.111
1657, 0, 81.559, 0.98, 1, -4.237, -3.836, -141.8, -6.3, 652.7, -10.499, 12.371, 4.911
1658, 0, 81.610, 0.98, 1, -4.212, -4.144, -142.1, -6.6, 653.8, -10.934, 12.469, 5.037
1659, 0, 81.658, 0.98, 1, -4.147, -4.608, -142.5, -7.0, 655.2, -11.553, 12.303, 5.200
1660, 0, 81.705, 0.98, 1, -4.218, -4.819, -143.0, -7.2, 657.1, -11.651, 12.355, 5.329
1661, 0, 81.755, 0.98, 1, -3.999, -4.950, -143.2, -7.5, 659.0, -11.863, 11.888, 5.273
1662, 0, 81.798, 0.98, 1, -3.746, -5.250, -143.3, -8.4, 661.8, -12.308, 11.439, 5.479
1663, 0, 81.854, 0.98, 1, -3.887, -4.810, -142.6, -8.3, 660.0, -11.618, 11.773, 5.682
1664, 0, 81.901, 0.98, 1, -3.966, -5.554, -141.8, -8.8, 658.6, -12.749, 11.828, 5.943
1665, 0, 81.949, 0.98, 1, -3.861, -5.843, -141.4, -9.2, 658.8, -13.020, 11.673, 5.955
1666, 0, 81.998, 0.98, 1, -4.175, -5.433, -140.6, -8.7, 658.9, -12.509, 12.131, 6.008
1667, 0, 82.048, 0.98, 1, -4.223, -4.787, -140.2, -8.0, 658.8, -11.700, 12.072, 6.032
